date,cand_g10,cand_g17,cand_g06,cand_g19,cand_g00,cand_b06,cand_g09,cand_g12,cand_g15,cand_g14,cand_b07,cand_b09,cand_g03,cand_g18,cand_g13,cand_b04,cand_g11,cand_b05,cand_g04,cand_g16,cand_b02,cand_b01,cand_g07,cand_b08,cand_g08,cand_g02,cand_g05,cand_b03,cand_g01,cand_b00
2025-04-21,10834.03828539191,11484.196108428096,9877.19319697416,10668.28661990117,9666.082103502888,5199.456150549688,11009.170928254069,10683.397096063827,9636.347142909362,10359.428637080215,8200.28668868009,14609.774200177315,9304.021693764971,9670.047380624674,9703.255597254329,17114.137821812168,11155.525284482903,3949.6914766761697,10195.823225336431,9909.463178872253,4715.605166645306,14773.414807046209,10636.66095898224,16537.922288392998,9279.778629655668,11515.491000217748,9550.804035172263,18964.284833257527,9416.518210974886,7414.2852157910975
2025-04-22,11379.589719294052,10524.302641959845,10103.023315142502,10715.21277419146,9713.71063393236,5708.194784634293,10910.500070514772,11153.875599374593,10418.189847686937,10595.655211953554,8861.10214736131,13956.352125131018,9489.138201612222,9722.45852586858,9525.742695049472,15397.052635860508,11351.219797623993,4821.581269154807,9685.331574536494,9361.313020781827,5024.784282459669,14312.920943204253,10343.045645007762,15962.85878874044,10162.744464673207,11011.175730956355,9081.496421336034,16948.534646878397,10045.666964166097,8083.914274645059
2025-04-23,11237.88797962149,11076.50081257672,10408.125900441077,10888.065453803338,9343.393031195352,5366.316796866722,11019.695756761568,10985.982659159936,10059.747864320165,10630.222735198948,8207.944770019802,13279.048035090207,9231.815399190466,10162.171128315502,9385.162703411954,14329.793623517993,11637.170409212116,4060.629051404957,10156.862023230515,9437.61260687318,4662.374460309176,14131.54285580693,11274.798484170737,15977.854815385292,10117.508933363717,11655.849645319988,9530.990578686627,16473.40398367358,9740.729046092958,8713.501610115112
2025-04-24,11049.849938440908,11067.758210244352,9597.962293561126,10905.149742128902,9327.959332068665,5101.971298857611,10793.009355758615,11327.909834126745,9324.76535837005,10680.694790318003,8421.497529837487,12824.484194507457,9152.880402744711,9609.52133452038,9643.490034622933,14943.596778015139,11127.669975679097,3911.042882024907,10041.421207705092,9441.04993002566,5015.608711922458,15026.953338629017,10951.761541591019,15712.891167324218,9668.556530595148,10782.623142174347,9521.203695908835,15168.437667754579,9801.604596760008,8181.4741036411615
2025-04-25,11040.530444008538,10527.108986550893,9565.73911216934,10472.947016283264,9162.797626520547,4848.090712726584,10909.126098370734,10627.916626643866,9750.040275633712,10291.980937389844,7859.321668811912,12898.921697728001,8994.461172176592,9189.32581685261,9174.440951902507,15615.912267582113,10714.274414050811,3672.3647778643744,10076.441756751385,9452.010644915985,4016.0500126158263,15436.845241474502,10131.900042121304,15815.49594240395,10088.799762620889,10563.489051090248,9239.419257515648,16737.88478888456,9456.82941624508,6886.557548770312
2025-04-26,10874.073198721753,10243.520418596932,9620.583856266116,10135.217575405257,9590.322169602636,4493.601378421008,9874.87033921905,10539.687194530092,9435.68329743229,9681.836627720422,8168.156534454246,14504.757954770017,8889.132240842551,9563.204139004012,8836.373640850767,17545.010720635128,10523.582418652199,3495.638042705218,9095.170997552466,8640.20458239566,4234.660345768497,14469.020634101598,10625.123291903665,14856.215772504282,9514.28774663449,10249.40787051623,8668.817937679558,17186.1513784158,9227.126037536704,7260.349248164382
2025-04-27,10011.296324623681,10184.496520358185,9433.294121504174,10071.981447146116,8984.35702377182,5016.510965957252,10503.257485256052,10828.833789842123,9402.07536154562,9558.001264063743,8034.765228834271,13850.0496765018,8712.290281697156,9163.541699620946,8786.954374326167,17747.827074445882,10998.136532045082,3595.237532106494,9650.177446335132,9326.809632674573,4304.145988040579,13827.441072799045,9838.260103719842,13980.396403363067,9617.446200587112,10707.031849114806,9425.82103036668,19071.735707896194,9289.200397410359,7496.068916523873
2025-04-28,10214.607600304693,11194.707371469945,9486.227369458222,10174.998826727824,9526.491084772952,5454.368337178276,10404.17656141633,10223.290274556404,9397.406144916304,10212.784300937868,8436.161079495576,14352.736097156238,8312.421522222552,9412.578339145886,8835.944147737875,16381.578604872471,10727.898532189096,3475.0052767780994,9698.41336711886,9339.026964187984,4064.2006172993238,13110.938444147092,10370.123730303996,14663.089799497935,9183.861275476973,10277.725452553956,8475.925829861591,19782.90569119176,9084.447643598614,7638.712485150251
2025-04-29,11278.979009528892,10700.497264118234,9563.197808974915,10171.27256227204,9201.831656488315,5690.482720465917,10174.204561266288,10565.719128180057,9077.190121001735,9897.060211696244,8125.316803368392,13338.43909108242,9052.472125309534,9764.751615862926,9467.16600278351,15865.128750404996,10824.664742060513,4566.504578362053,10029.478747651037,9016.55544466393,4714.331040181188,14653.425260797021,10279.530496427291,15156.12156732853,9882.208320048785,10817.017285649508,9479.406489145887,16427.584292019197,9485.668874363757,6647.29747649657
2025-04-30,10646.890059579533,11107.242204861346,9856.292500041007,10083.12549729716,9639.72057868488,5247.350207022654,11260.30793866263,10598.019892919936,9827.001173525363,10114.099360840386,7973.083058147723,12797.36740250663,8656.826003766533,9060.48568899205,9339.90033873583,15292.575707916023,10837.291053814406,4467.740558599518,9653.798356671152,9035.46790046718,4707.109179918042,13194.42811490346,10217.288523616724,14566.507949574114,9430.86234788147,10861.311456366138,8744.54564127181,16058.556658275395,9366.437325310273,7405.376904621864
2025-05-01,10848.814492106783,10190.267477928219,9310.032111977274,10482.475890484813,9352.523369994895,4810.9854011194375,10192.895389744981,10912.606748986445,9366.321068237403,10851.335892048364,7836.390711757342,13030.820803424622,8728.796020787122,9364.581050148423,8995.738437282127,14069.700533301859,11277.152561107538,3841.23687781916,10092.199821426018,8947.513500907597,4676.946525332582,14525.90956764461,10664.165957475223,15479.220693680389,9724.521248139848,10735.104721696867,8778.817712787175,16358.752691910062,9427.514163190985,7793.453428113233
2025-05-02,10636.755552764282,10502.803883722812,9459.73907161234,10669.435044564278,8818.52089796929,5097.232833188393,10061.512485822133,10634.202662390371,9575.24037503828,10030.194451101432,8045.891621062413,15133.16338123941,8593.581458194969,9235.464191612928,9677.919059878284,15865.158209330182,10787.894556061497,3900.6053298367747,9974.761217701072,9470.720134584983,4581.442638209024,14455.174253399833,9756.187457216187,15065.195045912438,9891.950897035274,10462.774350298016,9025.68852584939,16101.42941774131,8813.292368168151,8283.81623455304
2025-05-03,10095.297735684137,10171.158633581268,9419.434034583424,10152.508804672565,8939.652337137477,4351.535339225667,9904.348669423354,10527.090189350103,9479.170130937055,9695.313924640937,8017.101612204983,13797.223915110657,8189.149297745208,9169.606526958563,9042.352649335015,16221.025830396635,10137.57362467842,3169.5100803110436,9325.652374546493,8643.711476419478,3959.0170705374285,14608.663783990365,10009.0154048932,14488.548967019286,9371.776344395154,11227.843962696306,8187.183924434246,17898.956541379564,9120.644727544646,8035.105292854217
2025-05-04,10609.491905626064,10143.17027296614,9389.567813198677,9809.239046560766,8507.889205649388,5335.566103228314,9925.389567269214,10629.042498122864,8794.64528382499,9632.273638222947,7747.602416024338,14827.486701452217,8377.926931293701,9359.923964067197,9334.362254716314,17328.958665105612,10136.456284194088,3336.429520962413,9389.977234475578,8794.30582059765,4691.156696823439,14807.882493700996,9519.052397046358,13921.337627994471,9081.81704131318,9818.050706362399,8878.599869598247,20508.830283815572,9097.365546764806,6757.801845264184
2025-05-05,10891.112909170803,10360.236371520468,9611.99119869976,9946.142690055012,9181.270540189085,5181.6979369446535,9905.589801898983,10454.856017823275,9703.169931581035,9706.74910568757,8249.414469721713,15442.635745902562,8683.41412377252,9622.520743669184,9060.923242896479,16863.986311487453,10212.204169482884,4155.422949872735,9835.739416140585,9453.424818892934,4140.874590053056,12365.646925145935,10016.862737157297,14762.229765828148,9185.61527567398,10877.21343648676,8551.769778494665,19205.28511702453,9368.157369408178,7297.052357713853
2025-05-06,11016.255815703926,10613.838474134602,9407.399311350568,10706.304469932908,9521.710383980371,5425.3455179232315,10297.340461398608,10151.741414364715,8939.25035048536,10515.158005295089,8472.11746832989,12818.44892647642,9301.513283557233,8912.55221716165,9871.407003623492,16689.346099438768,10620.287166055265,3671.537754983322,9632.982109877443,9403.888737069223,4825.082647907133,12651.13596186337,10435.936053452504,15659.70212825465,9836.197313068687,10908.368621283034,8735.96879478883,18239.36317213126,9464.78683665061,7859.9484190186295
2025-05-07,10715.827991667731,10604.892420776876,9581.835821356395,10076.547396333573,9432.169589453724,5196.427316433389,10504.667686923844,10578.576215673289,9096.34894225066,10225.007288272402,7898.972313226369,12672.284402315327,8851.219095262579,9503.310504153525,9441.663683652088,14509.536043883603,11018.351793417061,3920.0268547148203,9808.864852007126,9525.994998317174,4966.8313864738075,14007.120700500484,10144.053575845908,15586.069279849642,10044.609029714231,10563.819601634623,8982.031980023523,15744.702109120584,9121.178530852661,8774.951438811877
2025-05-08,10965.63898650657,10395.914849716155,9728.073869257283,10515.306263013996,9127.22239404446,5132.586887059597,10297.930489297609,10002.56324514391,9085.608003411811,9874.300657035177,8550.129962630646,13010.235906276137,8723.02172947154,9394.141480682061,9258.526260156512,14683.17701695531,10624.196458189603,3528.5748630101743,9825.371581228763,9335.61707201665,4648.303206330257,13892.460556438471,10419.594694481495,15904.787566433994,9990.869336563966,10730.024606822471,9021.86967510827,16842.253239926536,9452.652710223847,8193.431902227907
2025-05-09,10284.702666747007,10825.21929607305,9040.906203968103,9739.445052124564,9067.908215834057,4609.388979598774,10351.114945028321,10519.998710778762,9444.231591784977,10143.047112291173,7856.647538115454,14849.189388837915,8727.046283239257,9053.166943552229,9389.697885019259,15161.760170666199,10230.84314841714,3682.89148586322,9162.798450287548,9017.187005723694,4144.884867034761,14773.977434657458,10188.499992123165,14270.163659973865,9749.687647359693,10440.050236576684,8729.088887920321,17230.928365110078,8984.483535768271,7600.794446976668
2025-05-10,10541.241630186303,10718.443641091293,8968.805936523735,10231.693287393044,8705.804356581368,4233.383680331902,10545.306627146465,10266.235552881422,9270.433373965954,9749.205024930323,8344.469965728164,14452.121808754113,8874.26662437649,8655.576665440087,9109.715656678123,16469.9313598064,10581.409462592177,3985.398397407302,9158.996904587304,9085.844615468748,4459.059418281725,14831.510630253091,10264.755954571187,14829.118856435254,9754.10202811523,10640.279381658394,9314.99493201962,18105.731157482194,8876.857983086766,6891.444554986048
2025-05-11,10428.648553950816,11027.603964354783,9249.373902530646,10387.101285664263,8908.807903778928,4766.333239276456,9776.572637898462,10521.59462980687,9164.326016162091,10154.734046094885,7201.108451378944,14882.31666237767,8595.617360409931,8929.064357242585,9290.467169838292,17507.76569752779,10099.020598774792,3717.810637217606,9323.076519193395,8408.13843546689,4293.730133567474,14559.330242291922,10114.29238917308,14463.954437183647,9250.408664345383,11127.67548019602,9069.44551890525,18472.788793508727,9216.579961334,7268.539065839308
2025-05-12,10696.559444626406,10953.681960041315,9445.19723636183,10619.41206770902,9137.790191041855,5112.467099924502,10712.214243460956,10037.529385252925,9238.552955977722,9706.018529040692,8795.217573943059,14112.611455088138,9031.095065060685,9435.104219066907,9729.484848759379,17127.483057891834,10862.22588226029,4091.4096598575784,10119.940778757009,9440.783497754546,4207.394719618475,13424.20971300388,10371.758570300211,15333.332214736285,9881.7637064041,10293.522320033238,9594.93353633874,19422.989495884627,8926.790818793033,7512.3951853940125
2025-05-13,11205.552699725775,10975.88948897194,9556.518575317561,10803.614826044526,9571.815315549176,5334.110987417901,10828.402638731835,11124.41807314956,10154.644079172287,10551.665066196032,8617.805768014801,13687.56765929094,9120.231069205602,9727.279978792521,10105.673313773961,16496.23581204717,10755.83175684837,4153.719825423234,9967.342939318514,9512.82447591793,4398.564452512884,13360.771704859158,11051.754840302443,16551.73092754047,10225.138489158076,11806.251169759502,9196.685636804565,19075.078902575966,9677.125834855804,8595.761773100441
2025-05-14,10372.890105474497,11424.819030425631,10206.073176481672,10862.388728670629,9618.862807592213,5264.839719695071,11287.954848395357,11279.510549964003,10001.733154224337,11003.15167742811,8453.380280870202,12912.976934050135,9556.784337130694,9954.978159416516,9491.898800040344,15310.747145517555,11481.302893277347,3949.5123491314926,10379.81265481658,9936.776985528833,4420.02139516358,14253.82556652111,10787.313055501621,15358.63307657405,9975.729711256039,11762.850996351915,9264.09309784013,16968.30147814385,10249.16272238331,8057.678960787057
2025-05-15,11280.900022647967,11306.038346246787,10172.229147763324,10888.64614874376,9871.129806227875,5170.973801367453,10537.44766885791,10910.726063419734,9823.08384411062,10808.925171765803,7681.848646699161,13348.337194209547,9555.609258904786,9854.26646784524,9791.373932786973,15439.967095308662,11313.236906682494,3987.9800486020617,10186.181787490552,9602.16885717992,4334.266801310961,14321.328060250808,11027.868412773161,15733.405344306939,10281.437845804328,11138.039237201434,9318.27142811895,16016.086599287544,9757.944042036352,8270.098599625113
2025-05-16,11194.747025701117,10646.394668233102,9327.582566420493,10266.222342923465,9480.299312291727,5015.390189560871,11202.31335845104,11786.941434637907,9728.838096359597,10335.92305833512,8774.509178568056,13493.282748058758,9208.987727396674,9708.119798071806,9531.169861269796,15413.091519383563,11128.780207161379,3886.7139379893424,9838.572295814003,9166.009730347125,4322.939855880811,15344.23908609798,11014.660505056048,15529.898256464268,10123.008286572505,11090.387498021797,9577.982069427362,17193.633736522992,9401.039026451452,8006.39969034079
2025-05-17,10985.341352448262,10672.958294317012,10081.551655405812,10516.991050873858,9395.033874505598,5280.155409861249,11455.726909398098,10903.714410501494,9957.073066459314,10829.478034971624,8305.1814899445,14446.400026357278,9311.665709671328,9162.985453517143,10174.610911879903,17110.459884483134,10700.894681691769,3643.2368125401745,9615.786052798765,9147.523290791098,3782.176384881535,16184.746657092095,10586.944200840133,14854.794955637233,10105.602126039947,11164.433732434463,9179.887035881806,17827.64532094264,9076.634459505649,8288.104605321822
2025-05-18,11295.107910267185,11581.752669390193,9779.537743833,10656.760998173339,9581.308821687771,5143.230731751815,10764.04132573714,11430.75084304111,9537.141218521232,10149.115403543148,8110.147058946637,16195.148191704075,9285.584816637627,9231.243806014303,10152.732996873656,17570.519326538724,10991.684506310648,3706.250538688969,9901.799145353018,9804.917920505293,4676.241027155623,14287.432574482527,10580.339335908147,15652.13624064917,10255.512507200889,11222.262944070644,9621.814105360168,19370.832859024526,9198.389802722064,7995.394245577493
2025-05-19,11648.809361696041,10667.651552793688,10014.788975477266,10893.342469624653,9720.516306061187,6219.443983377738,11050.532369951374,11063.433782806922,10265.845886281324,10791.339415063387,8229.955974216622,15269.446003880921,9398.24937209987,9864.056456000295,9656.13062598935,18955.633478493834,11645.004524624308,3832.421447640322,10143.310963212221,9967.306084438287,4555.337812156135,14498.867875938851,10965.886871774408,15461.312766214822,10436.604798154642,11243.430210132228,9486.458002571766,20063.528221699282,9994.734948906242,8069.363446464282
2025-05-20,11257.76112933762,11681.03309810585,10019.06404645583,11574.80369205537,10143.986013583335,5671.23965225098,11071.271912253578,11594.473016524045,10727.375868589992,10344.6680572901,8178.255519149669,14775.741273908287,10084.468529344987,9857.800069540479,10609.429668777215,16667.94049878029,12039.929070704688,3946.906624361808,10378.497966291618,9768.416370657167,4581.893083021566,13175.54538076322,10877.59039298631,15029.938860079183,10614.447694877821,12081.472879761342,9961.539656722047,17648.01889541823,10252.168002429,8113.084780850574
2025-05-21,11903.890549936734,11701.68595967999,10652.188110095014,11370.261845068106,10473.713019954837,5546.358408489769,11851.68143548361,12195.66510376704,10492.042931019618,11119.765692816549,8305.270856494277,13469.142123946634,9947.581966386391,10187.810722660332,10276.453258089805,15064.413966924987,12135.335474518537,4124.542050046637,10382.734830470352,10234.7927691251,4828.2799618288755,14063.927393357128,11730.889059932922,16414.233810396974,10850.959623593877,12122.028491299507,10260.049811734872,16178.167271947828,10233.47608558146,8744.781622235327
2025-05-22,11783.52841798369,11957.677244919936,10917.636929424338,11296.17970972573,10354.880165114073,5169.30943828374,11597.380643727174,12086.156804242433,10659.637971627364,11255.229354914576,8976.158463095588,14362.883584160227,9347.606476793302,10365.789682050097,9900.64007407084,14943.361597602528,11737.669721590819,4206.7495215549825,10414.894768398362,10191.711567145878,4347.547535524288,15778.340574796732,11527.780804463117,17131.45466688527,10568.53060094978,11765.162105598418,9784.591267775197,16546.9393695116,10157.850937111856,8560.823851047266
2025-05-23,12045.129459800399,11308.429959274945,9984.42415484832,10691.960084860293,10404.86344398309,4588.173820958776,10983.762506279407,11216.223127944688,10210.767120720693,10845.337163377626,8526.670658144072,14922.005990197977,9185.449704277815,9754.915223560158,10395.783274118758,14827.293008174034,11946.099078369407,3623.538192213577,10126.14366720512,10140.044356254097,4424.78120328508,16402.77351840954,11382.675947124964,16238.168854915024,10425.342363085014,11642.474644788981,9783.559727544409,15682.552403814196,10334.918386680034,8614.62860611414
2025-05-24,11279.989297969983,11749.499370249494,10111.519914571265,11263.691389044656,9680.087408445617,4998.83071847529,10983.090416465599,10945.481120680875,10136.733420830533,10639.544919186652,7866.6421895309995,15895.017686534029,9543.916272075736,9587.47416382003,10545.194665878273,16487.946192558422,11527.714489869246,3877.637721849661,9947.153708401775,9624.547308408386,4678.773765621329,16212.179289955486,10894.34067178157,15225.030060360414,9957.636576566152,11639.025349230196,9883.497613809484,17507.28125391547,9747.164230543165,8187.779585111956
2025-05-25,11701.7671924952,11572.543140803293,9686.031523701107,10850.021851548423,9729.637304653003,5364.445294082621,11476.706109265133,11998.723965809713,10040.479420599111,10843.548933094504,8714.825214473614,14631.809281640828,9720.548314101035,9777.584705568708,9993.734769260465,17932.00438608255,11105.553960320383,3773.032149366678,10457.027862803954,9861.060020870047,4588.2032160522585,13923.771227317,11056.15657188068,16146.870283696822,10320.655806169572,11621.155073071448,9513.323508450472,18460.3295587382,9816.759115085442,8054.524150929328
2025-05-26,11840.906710738967,11826.043687754809,10818.377740047148,11506.873510244312,10036.43410976254,5799.545354597575,11115.512054893134,11476.113589383298,10788.404654305048,11030.122810383577,8732.922342029273,15300.432114432719,9867.036035367548,10314.899777641713,10718.243571564208,17019.85637872992,12456.408094596874,3439.0370878371546,10652.733738616482,10205.7618649366,4475.027000917141,13875.386586770415,11742.956213874839,16442.574604272875,10176.599467371914,11926.54859043475,10061.61661684888,19177.07097665512,10664.997641210553,7892.670815229909
2025-05-27,12163.510009618405,12223.28057170611,10858.437539192035,11722.657100934653,10292.837057644876,5598.343431346761,11620.736255029937,11589.03366788616,10928.750930018774,11817.405799310118,9182.731935411835,14178.304255969933,9931.54679215465,10353.901666705295,10232.122841314373,16265.981402187115,11905.42949575291,3377.5845263990477,10658.156454428678,9691.255967663325,4468.189566821389,13075.6945633885,11282.861506344118,17007.622869476472,10622.996833702768,12126.926111005185,10209.201109546875,19054.83451662201,10583.455937515118,8412.994034761787
2025-05-28,11995.887810788625,11799.826705080755,10768.005251408753,11511.301925494488,10630.357450400608,5691.1378081985085,12044.917506048581,11836.995482673898,10841.3556478024,11224.460699504425,8316.291413410505,14245.286571676988,9481.98979772887,10089.986358402251,10346.711247662142,15920.224937263081,12184.052686356423,4174.380125018278,10328.861682439967,10751.136877026847,4015.662760296756,13728.76107293511,11020.540872080543,17512.44874560045,11253.463327809932,11936.618708725775,10535.24756287591,16277.6892301204,10173.308085753039,8183.813270130881
2025-05-29,11956.463122134604,12471.53945500667,10314.80094721,11660.08269535331,9828.992167467884,5531.935514148805,12027.015359069725,11431.300439082117,10553.207830701074,11318.885302570168,8111.418593828077,14305.359347659112,9519.619225598175,10026.905078255142,10659.9922945827,15810.27724539488,11873.298074056851,3796.9123657357636,10637.475671421962,10606.849952311066,4477.916821777124,16152.022995000658,11922.023729571527,15170.516046184013,10772.895088442423,12138.768518751212,9908.57523311291,15900.649673008465,10303.003644153601,7426.208917273653
2025-05-30,12369.080974570015,11731.47979748753,10199.277228547044,11438.946613855709,10012.121507265074,4581.959333164882,12043.849039358882,11328.441586547024,10514.381887534693,10706.461797447198,8232.109660748743,15355.065733495707,9929.844080445988,10367.782008154481,9658.30465155137,15071.654742983761,12099.125869580494,3693.9648259084756,10383.567828311883,9853.086595649229,4018.602444031721,14920.113839113747,11134.91429041347,16244.229368701603,10717.599186308345,11806.281245089076,10007.77624661981,16921.97556026414,10088.698986138439,8283.993701329811
2025-05-31,11544.869494892595,10978.56242889614,10111.621750834318,11578.047814235993,9706.01491192612,4287.266386236954,10485.744025437123,11980.783937959663,10069.354763207946,10820.002972654735,8413.509024566732,15185.825193153627,8935.605919936079,9955.594153705923,9944.429968339511,17015.777491587694,11181.84259945124,3723.0159754084716,10071.786824170395,9766.452511336078,4392.4973467102445,16123.531127558128,10503.163349236838,15977.48151837463,10248.565305061067,11445.712854611904,10058.087248240277,18063.81864966308,9596.475599299883,7017.546682739367
2025-06-01,11489.715808443767,11556.581648467449,10052.998148482995,10810.809744148297,9845.851524417301,5549.559735488644,11363.063881428876,11213.373764367578,10218.59676083373,10658.47251194489,8118.776645582391,15713.64012546617,9432.04708573693,9821.484925613606,10322.401222561717,18455.730312149954,11442.418771673285,3711.8486778896,10270.035537778445,9577.266428719277,4045.5891347,14164.035628240714,10722.017328726937,14547.887166132063,10148.256306155336,11583.522636363905,9863.00849517175,19327.91131748341,10203.125139722872,6330.3315321614655
2025-06-02,12213.180191942598,11841.325038378243,10291.114736330139,11051.590589654843,10061.80707739725,5683.133692056744,11173.392109410019,11475.105539883685,10308.568989925703,10690.755220158471,7973.758817971615,15226.895487841808,9335.133466197498,10460.998160555187,10243.608991652722,18010.910083781375,12283.164739236947,3948.3033291617576,10406.75530043454,9981.003497409713,4302.051636727096,14311.491324602972,11471.120734604296,16428.274233018812,10147.969884176864,10940.849441455637,9943.13464943594,18323.04507969608,9896.184295543972,7595.147269797959
2025-06-03,11381.569904066995,12100.902689709515,10698.879608437375,11282.536321290769,10634.424451868494,5113.4119759994,11523.651328666176,11643.303643179519,10284.815133046706,11128.649200571143,7483.8706516479615,13341.062642822655,9638.031022825371,9845.217071548586,10158.353286300908,17598.93799883085,11211.36552633352,3858.301657613804,10782.151450740415,10675.19296951358,4312.823722522765,12548.340671060432,10916.295365694357,15472.210235657853,10483.943431545125,11865.256565053674,9554.020008149011,18274.73633758219,10223.236760123056,7091.668565279019
2025-06-04,11366.248662586477,11573.10010126322,10429.600450982845,11194.739151110221,9753.010648736912,4967.176863457133,12161.682069918732,11353.658927958568,10719.950226054287,11304.521415095869,8168.8440380518205,13686.89811008045,9862.7477324865,9925.875768749753,9949.626240355321,15141.69464489556,12171.643394948309,4079.862290667848,10610.262035280528,9858.614587446687,4623.748370557733,14860.45030104066,11419.802320545137,16430.526395551387,10666.706637908592,11849.291370278885,9850.124382160044,16632.69917337067,10228.920548586244,8177.985533415359
2025-06-05,11880.8535420421,11485.094849371611,10164.910912439833,11358.127793117512,10461.746082023572,4728.310685027779,10982.357067089606,11458.01891298189,10195.545232305969,10675.065256029864,7916.82282663338,14020.030600255186,9296.725291716388,10016.165294705868,10059.00472128217,14854.491013658917,11991.074390937296,4154.1086748079015,10214.592877351157,9444.633521444779,4259.835927724336,14093.942455635353,11036.378763609258,16486.20387833367,10617.61033016873,11759.524119735104,9983.65886385881,17748.122630113885,9907.077244391281,7732.4634549834245
2025-06-06,10874.310498341283,11085.803603640301,10031.828712661956,10385.36775434413,9934.779146297735,4345.437868500705,11066.0833686306,11334.789908048599,10169.669358721036,10778.81210732792,7024.85680419037,14165.146406411603,9002.815502646228,9713.296266268979,9774.287370870505,15771.311751691537,11868.175191541555,3696.310809228128,10360.937162029024,9482.784587329772,3811.7633851675314,16136.614710186735,11016.205274219945,15400.383845983913,9967.535676377896,11423.967086373743,9348.463154207477,18166.41162840061,9820.39652280045,7745.729775573582
2025-06-07,11459.560449111319,10815.772449167587,9414.36610819733,10580.13743764203,9190.95041823461,4747.687013679489,10803.244238928464,10922.915308649033,9465.112759102982,9942.838214816291,8173.119482668763,13365.83854618767,9360.466948716114,9700.810873613422,9471.775612716667,17961.651960210216,10599.835882084808,3361.69481891596,9420.124173364467,9249.73436511117,4176.215633738706,14855.416739300306,10401.996592904921,15107.034584700315,10056.6371520107,10646.273812994008,9479.031381414783,18700.476004856824,9674.543220834,7205.141126694057
2025-06-08,11399.35082592527,10945.866573054605,9266.568734509825,10030.562593802557,9046.275422970006,4940.823715897239,10683.519208321448,10692.45991890995,9459.8887789121,10389.322876653272,8012.740431504667,14439.57097519128,9657.772349975523,9408.2286692601,9257.037052581349,18894.56477566316,10924.246518683196,3161.2281404409887,9699.92386563313,9326.892455439076,3807.0982706884547,13985.441640303186,10486.154860263468,15601.06668744042,9659.359386082575,10576.764036643068,9550.806705751935,19915.27693964357,9320.850321036392,6856.802663559487
2025-06-09,10797.14992664653,11106.641774198975,9626.377318323008,10427.229044778358,9501.773654629029,4981.51001723628,10802.702920715014,10693.209882308001,9796.845462585303,10180.757744870978,7775.718898993333,14070.157795998148,9488.525264885731,9918.522492058504,9338.510168170338,18156.76822677248,11281.632138320923,3432.0698038924793,9652.846151533344,9518.013734892433,4268.252359940896,14959.700012781253,10697.180862605506,14999.412661310744,9917.088851809287,10908.711373074655,9396.527588001669,18243.01263507706,9361.32259936499,6908.728314988567
2025-06-10,10944.20078259766,11458.285768947724,9718.985511904473,10927.071640177017,9664.29665132662,5137.093459649921,11155.397282797821,11358.439204361812,9968.58283613122,10454.319646294385,7659.328964156677,12799.639358171175,9406.888605888935,10224.017601109788,9510.32606308315,16207.815732753244,10858.642684381992,3345.724608810746,10101.186424323942,9662.360093242936,4600.059117744816,13282.042577900242,10670.134454780513,14994.061266304012,9641.902256075706,11246.436603722526,9262.879171075683,18206.9605589495,9537.684649937593,7239.7356489043605
2025-06-11,11189.850771687243,10789.979515524796,10014.109055793067,10393.54367392314,10171.654772674563,4887.1505965396955,11109.713832328694,10823.454489170954,10188.099595921823,10766.95965753512,7395.68404965667,13520.998474222211,9124.696595839125,9791.150248612304,9581.39115926758,15888.248543883377,10750.736844258015,3325.942158918317,10171.516854308882,9838.717494034408,4173.58447616682,14296.09629182048,10940.694958518281,15757.182816644718,10286.932833194589,11280.334808938656,9681.273059094385,16977.525444491097,9587.319183577225,7431.771930029669
2025-06-12,11094.975707241378,11131.665319104308,9520.63756702227,10524.771086370267,9525.907361559091,4521.760726870308,10939.727828141225,10742.36664758003,9510.683525275364,10366.936857795421,7005.355108213141,12687.080446791892,8807.627546801647,9017.587158784007,9586.34252657349,15912.704103117498,11256.556756094886,3278.597975655916,9432.674039024756,9459.534251487865,4090.5994210608915,14678.047173190078,10446.377845877732,15414.337269331223,9855.902070211067,10614.322116134534,9293.84912119595,16374.766444201452,9771.496478484438,7663.984995257106
2025-06-13,10098.133873479774,10860.92340661747,9601.27841556423,10094.93744185651,9445.475967822544,4122.314495389237,10120.679245103413,10915.430887469818,9014.810221845737,10284.266933665745,6824.175334831765,14304.37224893284,8496.974905434878,9384.802659547056,9721.903480661293,16290.242395434525,10834.0279108032,3327.4272012122797,9603.683148711003,9112.9062923829,4182.135082372304,14068.07549055649,10908.123608499529,14509.599362108665,8943.941258373477,10656.852515448967,9132.194787415121,18358.143002506884,9175.268388763912,6801.52424874264
2025-06-14,10632.303611085452,10789.709301800574,9130.541076074724,9774.182983749297,9256.383699982916,3849.969100448965,10556.623187277793,10353.257184303353,9228.317009371058,9739.260685477253,7770.510005916902,12959.980893819731,8833.460436822237,9043.903039588971,9245.050132022567,17654.617703783337,11230.789736683297,3077.5478498075718,9767.110206786283,8884.292481798171,3467.2200681304175,14600.144869042626,10162.52583461203,16118.14146966524,9556.727687882152,10778.78560544227,8844.971153652352,19407.816705270565,9198.193328075678,6512.527756562338
