date,cand_g09,cand_b00,cand_g10,cand_g17,cand_b07,cand_g11,cand_g12,cand_g02,cand_g03,cand_g06,cand_b05,cand_b01,cand_g16,cand_b06,cand_g13,cand_b02,cand_g07,cand_b04,cand_g00,cand_g08,cand_b03,cand_g15,cand_g04,cand_g14,cand_g05,cand_g01
2025-10-14,10835.840689691477,14800.757174983682,10465.89514183264,11538.383926571189,14708.472916429977,9979.401865970112,10555.48780102626,11829.949706162448,9515.841610470352,10128.331970432791,17987.56013361774,14751.846445445375,10084.725117471913,17415.91759428949,11170.518748787063,13320.289484127868,11339.025793373286,12182.424567372991,10851.150651118014,10532.140445562534,6201.585614882267,10267.044500294,11372.268325177285,12618.904910291227,11697.444159265198,10767.56613307346
2025-10-15,10629.88334579415,13489.539534548552,11386.306671301507,11178.022464351274,15772.83439850041,10281.946720465547,10716.479952126989,11374.574957018214,9865.184699978408,9695.785936079654,17052.811080400945,15692.980270155374,10035.43443488045,16518.781381959965,12137.202132312661,12897.041442809037,11462.433070579955,11688.437833696646,10785.964661474003,9814.548052183613,6220.918431730565,10602.527886842225,11208.77924132326,12073.104830671373,12150.950260333959,11318.861766866594
2025-10-16,10132.036727711014,13457.41771033341,10550.995233458041,10967.551272115432,16082.76019651534,10133.715889693614,9820.862734231585,11849.81285388036,10139.018998811596,10044.5732065962,17159.290196487123,13112.870004996586,9637.929707862088,16810.300060331847,11525.794521616202,13178.095823088739,11682.708456771685,11423.596401901514,10578.085243614103,11022.336821110002,5477.436327913735,10142.933449090637,11472.676815723493,11839.501718534304,10462.395654193331,11427.35850443415
2025-10-17,9794.543403183834,14829.30933894899,11043.84268443803,10954.407217904698,15583.973172720764,10145.973971975442,10113.046676889791,11410.304273932112,9782.799673829762,10093.809956411236,17428.265532008325,15323.178627518575,10037.48410016188,16610.466752138345,11584.62728363398,13610.417587486729,11128.523354127632,11932.945629229742,10339.2511588006,10575.060272108885,5254.506800826054,10367.563959247553,10890.121930130943,11858.69044191637,11216.971272454673,10663.516093063789
2025-10-18,9381.725569035185,14396.122632395867,10311.93678141673,10288.991130184098,14362.350894130486,10017.857167688686,9706.028616329137,11235.99374785778,8900.330975101579,9270.14396359669,16767.8544354414,15265.386747449778,9146.293058181187,16944.02556985445,11188.220656143421,13735.498714999714,10636.904156656925,11932.91694104341,10255.310572363835,10099.129837068414,5669.000066955879,10305.385388882318,10945.826718029879,11423.38043285116,10572.738192923278,10550.338059631673
2025-10-19,10000.208083204676,15461.985972065622,10409.78430059736,9969.965042299795,14958.83915687667,9290.381919064555,9917.130410135036,10555.09168824427,9311.931962481578,9812.190123911287,17339.502455164435,14404.697872739516,9490.544973411126,16979.847191352357,12033.967439714941,12963.40979536727,11168.16228852841,12010.059719008586,10298.996294405419,9569.821743409351,5624.311763626506,9949.121117593542,11059.893520410558,11281.087188694002,11271.478598606618,10343.895469205525
2025-10-20,9848.470936448408,15005.992768264392,10671.985631074213,10741.937808566368,15601.975585268274,9655.49279891068,9633.851838624656,11350.10864570026,9678.396776469986,9841.265873436127,17992.59148063784,15579.250843300506,9389.816026182294,18016.071977249583,11666.01407815821,13641.110012635332,11114.384939514597,11585.2216516465,9918.868011091658,10635.572730618476,5472.277641737735,10416.320598133385,10571.865188201842,11553.290189447744,11154.134192728163,10725.505532321355
2025-10-21,10324.951120418296,15819.073754054032,10618.50606714159,10672.792187375297,15325.21591967333,10013.013302243053,10337.082590106758,11259.146463125988,9634.90902941708,9835.402525238847,18561.319127838426,14090.971326218918,9987.063270983232,17542.037959753263,11098.708050053654,12756.191623445424,10961.32308180401,11426.237886698938,10050.133857944738,10104.520064489938,5765.218720746006,10451.208795914834,11120.382559591826,11306.620250241062,10932.08911760287,10903.726569596507
2025-10-22,10063.456537110034,14942.881746612335,10136.521322751869,11045.603529826134,16394.51537947118,9621.925830751416,9920.11641083773,11369.20489053878,9727.173056631056,9972.292031654319,18341.047417815254,14009.43435194243,9344.623022150176,17192.43427254504,11493.534445124475,13918.361863042006,10836.177707981617,10865.057734378875,10559.808877986277,10531.60357580946,5955.324321949348,9899.65159579251,10905.330794177387,11299.239802086007,10611.457921024483,10721.312772480705
2025-10-23,9708.298867487583,15221.077710023788,10070.39231107143,10777.856791086006,16330.073281606996,9916.61009420116,9753.641250251754,11728.145413457663,9860.460952989737,9785.626554326935,16909.727412036824,13734.8393059982,9251.63396407095,16019.721220459669,11871.02997323907,14394.484799794156,10783.363568057986,11277.123441544296,10307.56932369263,9958.857015751568,5768.381582204076,10201.879858966271,11408.94773194722,11737.00097056833,10905.053518318455,10927.374483621155
2025-10-24,9944.229756472398,14805.446557919862,9507.159302090047,10012.462165080811,15656.560315347606,9674.802407617593,9905.574073268492,10457.225668801633,9026.064836380086,9711.958100654332,16414.994790146302,13795.254146814143,9354.949732698864,14652.670729375834,10823.002576491072,14796.16567471661,10721.614630671498,11507.072445771502,10336.117879520772,10369.620592917945,5749.515653903514,9971.166448761864,10695.715299303309,11283.45826715093,10252.73576289595,10481.584891688282
2025-10-25,9692.321687733609,14140.099313822237,9679.954740609004,10514.977770471347,15020.288274975645,9018.850395644067,9602.598373953348,11092.724086985816,8921.414757828357,9041.083055576884,16894.878851817797,13690.714812173735,9172.095882495723,15587.507927726789,10787.218362593469,14557.19295149182,10832.183343698343,11980.984291643115,9650.516926985194,9547.991404168699,5781.1152820101115,9394.481005432202,10377.551277647857,10748.57506425074,10369.072440322021,9676.990782254656
2025-10-26,9319.498480039327,15003.837242042782,9817.5635970192,10257.649752810466,15812.36758777892,9058.2029753254,9650.154416165706,10214.331680330437,8918.09058170882,8840.217242424555,17113.97957913808,14373.876557248808,8733.858247826061,17084.649666542213,10723.30485129662,13767.47408118467,10430.435669345137,11939.578921151702,9613.828776759889,8854.65650793839,5490.582018415382,9703.481692878953,10315.40544563353,10708.679861980318,10600.19772241122,10149.208453331255
2025-10-27,9164.596719332765,15686.126748391527,9835.440097221193,9277.42176025143,15603.717852266002,9210.29587076381,9214.77605755883,10275.460975984204,9371.179110793413,9556.268337472096,18612.84224718929,13395.929737024742,9517.746815744526,16112.064603548213,10705.724765971097,14019.493942507637,10207.691894192132,11921.46820945269,9760.25654558231,9880.941683195506,5143.0077247692525,9893.737827236562,10425.70938239757,10790.34287552174,10164.704270362161,10017.281824148966
2025-10-28,9867.144516374934,14658.823146186727,9893.911675092666,10563.156696560069,16115.500230180936,9075.128911357768,9887.108004820584,10430.364863718156,9221.979005373805,9400.801794743216,17685.403106039783,14420.690928416754,9471.47859848656,17043.218484560057,11091.196185809493,12271.10684480486,10364.47913788059,10953.373245555284,10276.31158460948,9772.53543496363,5328.362852563819,10269.563782827103,10827.09889203215,11188.84949947127,10305.193277914039,9836.54680430609
2025-10-29,9996.979703164452,16150.232812764161,9830.446816476913,10398.274002022725,15829.056402662472,9616.663473748584,9785.348434713593,10295.845171939538,9490.075305223327,9234.856934765305,17865.430920487383,12598.687087897,9241.487656104613,14064.124535683139,10560.061020332634,13245.25222435795,10850.495091208735,11190.303096376767,9707.059283583521,10408.480293052286,5745.275293790543,9813.481662655451,10849.372226908685,11585.416918369867,10416.461258736843,10103.09829056336
2025-10-30,9652.169672826902,13317.632420018472,10645.562555091114,10386.691474404965,14845.883086564761,9941.23682209367,9838.794544856857,10996.193423608021,9283.167186299654,9611.207317839175,16124.688273179976,12585.540438177397,8752.483396030504,15579.581944598096,11369.823666080138,13649.675447464666,10398.215472170778,10694.217979282352,9343.42992922647,9145.891827195954,5091.083257376042,10128.210235632887,11249.034735484116,10892.554780085711,10534.220021682098,9852.511039376135
2025-10-31,9679.085451720788,13521.908765707452,9644.90081159758,10469.53241560098,14807.262645895358,9267.201932583583,9542.24507823207,10459.325392431287,9010.183621240318,9467.87631106001,15912.71273096996,11795.732459592922,9022.984940101387,15497.50275162232,10732.707471023214,13199.474648393087,10597.782254964177,10550.229261848417,9704.780979410007,9725.458518749354,5277.280519411658,9752.282476439703,10058.240243983331,10927.912137751973,10458.070700130027,10010.070492251878
2025-11-01,9260.864553873042,14783.880216038833,9770.996213325974,10026.107176562493,14557.845433568811,9192.571786364977,9159.703648239913,10378.437441103748,8821.626757594697,9130.84199660976,16999.548180467515,13368.643657529283,9285.080915752093,15105.688950272524,10870.200521429859,13240.735266404841,10457.799598989455,10992.221851573631,9446.11572258189,9420.887154047568,4897.309892012057,9364.095667897858,10305.00088103812,10345.029618335142,9949.12585563069,9820.615564813163
2025-11-02,9780.445259267119,15795.213630597094,9284.604802597092,9985.290127951104,14534.703948277715,8824.833898804793,9091.24939836858,10270.306507920879,8952.637981665599,8826.489903808473,17980.710888219015,13019.478085135766,8525.099889029174,15700.994673414225,10544.696187720743,13076.889493855819,10485.771338357945,11583.556731441364,8950.770996734178,8845.601335077901,4813.202426330773,9332.331400564126,10385.699847909767,10195.50116291138,9822.49430705749,9503.28987545651
2025-11-03,9161.468523538233,14778.189818985402,9459.278262594034,9811.730401751489,15186.220532497076,9461.512935161389,9513.994869557744,9951.304308518198,8514.557683018975,8925.755967903002,16977.427657972436,13177.1909287994,9010.607315903211,15494.018409113129,10126.414068346861,13747.752314553654,9993.180343010858,10562.495189306352,9138.079009944879,9623.204923249363,5182.7319409319925,9024.333393919627,9654.643189639946,10877.903517484801,10060.120330206448,9386.865257276995
2025-11-04,9140.544348952462,15439.030900569644,9635.587130844826,9514.558174986767,16525.373245626102,9306.854293440852,9397.703227611955,10637.068223338416,9033.643439340403,8684.61469590354,18040.67877938157,13108.505972360299,9386.315960333248,16483.95970913639,10953.421200628407,13850.079816798117,10459.390823047936,11138.84552071577,9094.794332729307,9844.14838882205,5106.414174783677,9818.02153400192,10394.24226305533,10832.354871420162,9911.428294959844,9817.709644142962
2025-11-05,9218.890594380875,14194.760193108288,10286.175372582707,9780.179371889222,15974.5938800897,9305.848589556377,9135.459101704373,11113.659942395849,8743.843950600412,8960.651137953679,17672.02659575061,13844.418127456378,9100.161858657331,15977.508530109631,10783.681386274799,13210.682736526584,10298.998387684853,10282.86112924625,9739.57481019268,9157.50622133974,4708.025655354267,8928.03232951141,11019.963955586001,10297.497071888974,9521.556016755912,9967.700107112898
2025-11-06,8481.3804387087,14094.905144639013,9785.10496933394,9699.73717351918,15041.022145253604,8751.601118480783,9409.437024878434,10153.619580913482,9088.778224960144,8954.668394927261,18364.5319125913,12266.860614516954,9197.036211873088,15285.062220267588,10330.448955860958,14273.849795442515,10456.462458795035,9921.655701429303,9091.541180689965,9741.994003639102,4935.728574693731,9707.325736518353,10043.070830304567,10824.2977601205,10310.59943933635,9285.50019191983
2025-11-07,8624.591401376634,13114.263213762864,9617.687886249134,9191.638732336267,14255.045384548812,9035.41892574229,8820.638659782066,10468.723845187245,8693.608569536402,8253.4001807663,17662.70743108443,12948.86628933867,8542.562084012225,14574.556679785957,10010.18120864652,13660.847805484591,9937.71222305842,10621.504646566063,8726.355277995302,9601.26119519181,4660.463252562461,9448.196234411444,10560.089057969166,10109.408260526512,9317.016924314163,9060.070782439803
2025-11-08,9159.644776510926,13911.210215246916,8772.73809847991,9606.296153323767,14444.110421154925,8105.278814540899,8891.68670960635,9617.294165997422,8466.783931000813,8545.507364607129,17996.52015611021,12888.21568822636,8540.253675327405,15052.69205241498,9564.87229062038,13373.066512628151,9479.740886909884,11603.206635350318,9307.935249697555,8818.338993193847,5245.955611591192,9234.638738493077,10077.64129858627,10280.357250600004,9830.987491791244,9310.033411499819
2025-11-09,8857.527278479172,13316.526232385679,9410.038429076116,9493.51769284292,14752.522198123572,8903.589625471974,8750.47904842388,10086.351187862278,8774.743725879569,8978.093561514299,16308.059878056978,13366.140808296852,8276.35884388157,14717.076766702865,9814.338939708497,14468.95927058476,9841.743276005174,11679.104655581279,9065.873477436893,8950.386703211314,4661.693461948336,8921.507949871962,9482.837018566595,9906.630909853435,10060.002072598023,9004.739574965082
2025-11-10,9065.648004405548,13240.460504356332,9012.765161468924,9759.619360905699,15272.310852775943,9173.040484042529,9211.494804140048,10803.003500178063,8521.171171974278,8828.232558192456,17455.77078791965,13076.11487238601,8026.972644541441,16118.109253687126,10197.22862939685,13755.969843900064,10302.457995544724,11054.439322638673,9296.149921588054,9643.532319100043,5178.822436164582,9284.173227567904,10405.478843155992,10686.09879650977,9681.778539365248,9656.748097160584
2025-11-11,9330.724889580091,14079.890795844087,10024.693761317094,10470.58686129962,16420.99669455324,9552.80689570995,9682.874717245426,9926.833807030489,8777.42502782885,8717.659736212783,18829.52384503556,12733.5362980328,9130.371879160144,13997.045766240415,10967.116070084463,13976.154014677359,10195.303113261903,11261.203351877357,9675.065511076766,10016.841222177381,4993.387539037647,9446.570323207772,10388.046688466688,10779.565008883315,10405.687520815203,9824.833924972825
2025-11-12,8992.804366694878,15984.829076287828,9791.955783943402,10734.231707308461,15781.92434324022,9165.378868734935,9647.316660579983,10520.55440040057,9748.548931979523,9340.60757228592,16917.325039081,13688.219279583705,9088.881539999526,15223.18688889688,11166.195698270147,12903.771395749589,10512.002181624579,10505.726641747435,10003.862024005213,10004.833648220283,4591.020074874195,9923.120342748494,11049.4878945571,11313.364163742955,10333.024054709855,9833.746054980984
2025-11-13,9014.180983419894,12733.570187898695,9980.064504615326,10126.347113585221,15249.738942160491,9518.004287456939,9923.061782115306,10188.448600233456,9229.610823018198,9571.919395340647,17101.268391346668,12066.87799644311,9348.034244869734,15287.197928221305,11073.580050197015,13954.667990003087,10540.008963972037,10597.717348657805,9134.4754721927,9761.012456459635,5124.913579468597,9849.45633595828,10778.329269600663,10807.082089868192,10498.166193665307,10391.841112447446
2025-11-14,9512.301830280612,14528.076179497812,9359.675981231372,9766.426476710576,14762.549361726904,9271.362441121937,9140.456442290542,10306.731726971755,9090.826789439452,9420.791194160221,16826.958836627713,13922.994345833671,8841.818837494784,14837.547361162544,10656.062779823,13754.569542420664,10671.287221610915,10605.995284029668,9835.404899101499,9502.617968120683,5390.684462010587,9416.149166875435,10428.933757879457,10662.222703309804,10055.538520656852,10435.674901098106
2025-11-15,9211.112803052309,13922.456838371885,9186.53967591361,9610.802648447503,14991.75458040404,9183.262854317334,9148.500029851797,10256.759476243013,8728.977873854128,9005.580454335584,16466.440503567082,14767.205427450115,9321.180247220924,13801.1312638728,10846.281097647736,14751.340552743928,10028.176598696742,11147.685872206976,9610.104883109996,9277.037759243618,5377.902147071921,8903.745979047098,10383.691612001932,10849.714643157604,10133.740237809126,9889.766425209891
2025-11-16,8864.288603281117,14744.666824307977,9930.410887736638,9469.72055155558,15661.473734711733,8798.285453151164,9490.501868152047,10166.1672304713,8938.055866840084,9958.7529855707,18007.967748843963,14194.395603892313,9361.78262684246,14648.454632921008,10926.168721840713,13427.18124085892,9967.620337727392,11502.957112193526,9669.1791204025,9379.752657613237,5264.627607172025,9234.483859987495,10376.874194871742,10886.705886456628,10203.863505376708,9943.976861998508
2025-11-17,9383.010543286633,13191.432320751614,10022.932818004418,10545.566199247109,16083.268390356088,9508.035142817595,9676.501502775607,10991.327644131838,9607.055765752126,9900.202120524304,17564.087692219837,14357.50543010115,9072.667199720861,15372.190725036766,11146.864600490122,13051.666277386128,11356.132074284247,10980.460040274573,10149.710394980106,10067.244751276685,5465.3754336299935,10103.279219883172,11090.68805957802,11693.222818193404,11180.657775469677,10265.59013185172
2025-11-18,9968.002906058826,14837.479575824045,10527.809299261311,10523.828355179743,16059.246880971614,9758.75632588461,9825.653333775996,11828.365016129623,9708.440615429501,9970.006349530442,18753.608427935218,14335.530786173784,9501.807526515542,15630.230981294677,11307.113388108759,13582.68371334261,10925.231018156188,10501.036599835066,10517.346534607856,10358.237285057952,5684.059994206149,10309.116650228998,11121.495203524937,11789.846036578352,11205.706482113495,11110.506522172158
2025-11-19,10353.623583762137,15071.568521344921,11096.327298819466,10934.396980629195,15314.097266015344,9913.468446987079,10062.906441974696,11256.799213054413,10155.909057468156,9840.365507978184,18757.777367958428,13325.18736827022,10178.400684202796,16503.77755347927,12189.329572356972,13104.664155214763,11182.74916309088,11569.836211625665,10807.344959828502,10437.276410398877,5094.754669256201,10674.75493785596,11370.766057328463,11852.152453166773,11008.700759719104,10612.090344635759
2025-11-20,10145.999084638903,14510.166693233663,10528.743767678729,11315.083013767675,15740.390043642677,10086.759580183121,10118.56906203778,11431.996581253667,9658.282792445192,9557.828805204208,16008.730103096914,13562.380449497354,9910.54344425991,16786.737178825842,11712.94098181657,13309.39288397088,11141.084413837598,11561.799002511005,10097.98358988014,10721.52028164187,5300.461411337423,10456.449494853194,11800.872687719708,11887.691821371323,11198.488422571394,10596.153163227493
2025-11-21,9866.973148600124,13565.805436760145,10664.773286086014,10870.513075224151,15588.284360267788,10397.590626869374,10143.787444368198,11624.813648069863,9152.931719491016,10175.073630506047,17206.820498332123,13249.827558969828,9962.45813273787,17487.549838034352,11918.402885111778,13089.08182549795,11682.061366890304,11942.70477955472,10253.856213371442,10527.600031939093,4853.347787242578,10907.212701001788,10965.76176424372,11450.682966093711,11151.286029740395,10506.398946873796
2025-11-22,9747.592681339012,14223.644536559601,10457.558351264155,10600.818357379856,14498.47650604361,9814.316947059173,9921.412545573545,11278.961513096547,9367.60926815305,9866.193452434203,17884.666158697277,14916.319073561575,10231.3280563509,17158.454603734375,11365.945165498842,14914.11865751119,11015.592570598283,11450.474435551967,10685.368470754469,10211.980487107696,5047.827335015018,10079.771438747126,11527.289825425512,11739.83014969742,10987.576935939076,10123.164276934418
2025-11-23,10522.584216708481,13292.713533760163,10667.644374727839,10943.068530768514,13975.818993092904,9607.258469657398,10108.913736511988,11630.331570034736,9794.137680347372,9994.89166917932,16882.924811214518,13866.033811687654,9469.73518467308,16905.17782361521,11385.80640397733,13154.925316475154,11923.765890145572,11340.937124859858,10172.54999883152,10543.564369180354,5122.278643961174,10167.361013514968,10897.456714723272,11798.962824746652,11496.592474261364,11405.224523779878
2025-11-24,10418.69481085644,14036.84221187025,10421.816815811233,10865.03117134329,16595.133902233785,10374.62578933005,10520.68408776991,11561.170881414653,9556.093503075532,10344.924509349898,18802.659965799074,14984.987653458014,10111.894368136338,17215.822578827032,11160.697802032104,13981.053227369735,11782.756186440502,11314.690381677432,10647.566860650262,10532.680232794097,5043.98954287539,10814.667473059642,11976.818564924099,11610.181420854044,11616.545431007024,10932.26417242717
2025-11-25,11044.35681922362,14749.680640166063,11270.578265300333,11186.578116310971,17067.367639868906,10451.45814535546,10535.13913367669,12426.858107952228,10078.069611880574,11005.999809191651,18990.90731016929,15269.180683856954,10544.001893282475,17883.748580949832,12265.547961703875,13895.072816252066,12076.447759909315,11287.01961697352,10972.87070141186,11088.885094491097,5247.847542290036,11342.480919702493,12016.624599345629,12439.593487520153,11514.188716135268,11024.405164521122
2025-11-26,11027.778727036064,14778.871106926497,10641.172490693172,11948.193106970895,15641.921131348863,10411.450982102511,11195.756158223834,12533.890447282003,10208.861172110996,10884.945620590837,18209.14872132727,13166.95602423363,10410.472535691504,16971.924864401397,13218.190506005267,13823.756145590263,12407.682868973176,11013.344571540681,11143.486784154004,11425.578403950803,5230.1715025599215,11629.093049927513,11888.196807666374,12441.013512874055,11495.330350373053,11456.416509922132
2025-11-27,10565.872641426442,14736.702565913325,11098.373822249769,11438.669850798009,15143.04628277734,11077.827108208246,11209.463009091052,12477.715888950659,10263.569576402277,10375.215862892896,18305.88601124786,13726.922856168041,10294.20600726765,16271.007261765826,13092.468133067707,13354.122829615828,12192.88088305967,12239.057552917051,11384.771777171054,10628.277865129352,5055.847561727574,11264.359841740425,11503.74343881972,12406.081633190604,11892.127399238496,11128.592490517809
2025-11-28,10410.251557696456,13500.600612768732,11307.805341274838,11646.74070253105,13596.7982017044,10343.598412880146,10952.3704956786,11733.386872306795,9911.7031430441,10168.551057462597,17184.434694541,13808.419439020226,10086.97984736992,16667.048652046426,11391.202559569798,14111.243131514517,11765.572262926138,12370.665253778516,10514.204907255133,10736.466741540447,5302.03738650492,11239.30411472221,11819.821160803414,12631.020670587426,11871.103738925887,11275.752295821501
2025-11-29,10841.319221067071,14455.3535753377,11025.191760055583,11263.772974259773,14287.251120181361,10032.074508706377,10452.502357224203,11943.184179736572,9820.595541294015,10136.53663874195,17062.685447026313,15703.053609620143,10006.141300331732,17660.68822932685,11771.571203946693,14049.011605222022,11648.355530283961,12678.814269667355,11496.27950406293,10504.62292530379,5036.1606859891235,10600.629391115499,11142.756176734807,12859.052817751442,11753.748700807475,10949.331698769762
2025-11-30,10661.281307814987,15055.426251057808,10656.846936889902,11534.85338706101,14851.826147742926,9685.863472719397,10388.736683012727,11746.91517968936,9639.767893261456,10429.357795207787,17443.2921790311,14875.22111663436,9993.149509392344,17914.684216276688,12048.876513988958,13492.78175311207,12043.244686811084,12747.494754238332,10320.34818570493,10432.7602516183,4961.600272098261,10655.116258804064,11738.404030163027,12181.755867216507,11792.453496397226,11249.516640126927
2025-12-01,11010.883436362827,14261.606604751836,11450.29495873923,11503.314440408916,16508.951951329487,9930.615627724594,10822.935478627907,12337.538617643193,9696.11538525313,10506.521394692269,18348.879901479413,14616.932891268889,10082.209834335097,17260.10661467975,11685.904428418158,14140.705948357727,11576.635339519698,12019.12348880815,10865.663730479575,10530.186908801077,5428.353909142449,10860.470543391786,12038.3420077621,12463.413164872165,11603.640729729259,10979.269408123224
2025-12-02,11138.773337936695,15732.652178369643,11114.457093554398,11076.053897411819,14794.424109976306,10214.68106286234,11075.637234030484,12302.742470546184,10442.310755303548,11013.805364756936,17822.789117723074,14369.925888097496,10325.372190906643,17822.980090119585,12461.881699465508,12592.172109876226,11656.906805964734,12300.318366847585,11448.717207825983,10744.39753700397,5242.367417163772,10908.457929274662,12080.523209141902,12331.450039228772,11986.404481779984,11616.264030620156
2025-12-03,10961.631267291126,13853.450245929487,10884.360551150327,11747.935256339986,15926.17785678301,10734.710972465315,10380.324846296338,12231.547396961741,9981.266223253011,10482.493429298045,17072.705741172776,14533.151642575333,10465.100177748132,16318.735354296472,12328.701475772263,14422.182675707558,12253.955027488753,11812.613947030191,11251.120558033343,11652.378836123275,5292.398224539452,11513.260987799144,11965.827231343095,12334.030762372378,12377.998637912302,11151.716466653425
2025-12-04,10595.179245560605,14492.4455345469,11370.381311261395,11357.052918175294,15011.194266552395,10972.195091463547,10921.189172367729,12279.363234333889,10629.11723968317,10543.98962249374,17890.121334441897,10922.298376373208,10361.495462154971,16711.25927315347,12677.730518990229,13789.167286424909,11925.097523297229,11258.555806058048,11243.656250917898,10846.991728148336,4803.705528688301,11296.39158826163,12246.6766991627,12555.760341061357,11843.996980665774,11286.587908905785
2025-12-05,10773.791345996047,14360.396583250767,10754.958285552291,11567.778822666776,15160.902796097736,10588.188103333652,11087.227933671866,12517.651701738978,10227.68323887599,11045.193631423312,17695.320213408213,13276.707712140898,10148.291182300052,15353.749240498539,12309.207967965836,13451.534577707445,12107.179425567301,11464.774004121256,10690.756258600994,11215.12726079977,5497.24471934065,10942.352664183276,12204.303030925963,11597.174816367002,11419.37730353017,11252.900229482508
2025-12-06,11010.720617838948,14415.344589598235,10447.855762176332,10915.54923949988,14569.547197941547,10044.208984909461,10755.602834645306,12049.563330990633,10309.22234115248,9937.700186479857,16888.096287491557,15869.326390337515,9657.260303138353,17144.48166234181,11565.371622671153,14233.255260192478,11590.355893466078,12822.94350179529,10676.476955482922,10126.413670021255,5173.825123686049,10365.775049113916,11347.869892665809,12372.10519724794,11428.916999579125,11074.582427788868
2025-12-07,9994.572744025858,13830.993456817252,10788.05365923933,10878.749197484442,15365.460670070826,10293.10625890853,9904.914245807891,11103.531238468964,10395.721789955833,10760.68954957802,17890.886531740078,16214.358236642833,10757.153126277113,16743.596922790923,11215.860453393872,13135.736002516163,12026.816563583787,11791.057571372437,10368.495487235416,10690.992973253014,5491.993287876212,10949.77962533073,10877.141771753704,12416.98564110223,11462.81709973508,10553.758451990378
2025-12-08,9862.071574685458,13558.847817613894,11049.94150970862,11062.931770947742,14885.008130746752,10063.324187579688,11011.509577554323,12058.46108849142,10030.785121417219,10294.357809551935,19094.073474176337,14452.686578460189,10045.350049223813,15699.266098601991,12060.086160460769,14018.78741577511,12234.147857300522,10970.218501693415,10608.61046063537,10783.655804125083,4826.273698832945,10878.448454563259,11757.273783016892,11737.299529842508,11780.638864296268,11196.537244914718
2025-12-09,10350.867027453978,14266.47632754976,10368.40780554569,11347.853343810419,16202.743631823552,10324.121236578621,10458.857054260861,11895.444885739316,9776.538358320136,10336.87774563809,18657.702917219653,14637.999291658352,9946.98380530353,17057.209487417593,12401.708281239564,13272.465207534698,11966.000475544577,11454.144480853915,10453.576436120602,10613.192865449017,5310.296869576279,10722.718734186747,11918.7887405969,12082.807516421892,11467.299208635739,10703.844631903732
2025-12-10,10391.395571097872,14531.330662801334,11147.742487654714,11299.796807114872,16061.713452310954,10344.265132873801,10091.857181277966,11814.080723419269,9946.199553950062,10311.962180094517,18277.27480032583,13299.613682545356,10362.59962755636,16713.53208635832,11821.33047710122,13091.455474223589,11633.822430956841,10961.386066396897,10854.529861718385,10245.289733032598,5208.761556460377,10991.735044647497,12284.217034255904,12409.59930007209,11725.31055522326,11034.576964410175
2025-12-11,10444.290989630912,13488.32559094099,10316.497729924837,11573.826282651633,15009.715717342011,10261.765106329072,9684.21913774409,11597.13232497418,9609.324689969477,9628.142757284042,16680.4475926022,12293.906493769178,9929.166130171889,16401.568202043574,11600.330331697076,13921.270767087855,11631.91997205754,11084.624664823807,10409.632042704283,10358.77501044445,5206.108451711826,10380.581754910847,11727.1785965945,12464.073837586488,11197.36173183585,10956.284438873501
2025-12-12,9785.313066029154,13466.789936718302,10803.236194453333,10587.28108869101,14834.966279385882,9504.332520476406,10100.506896898378,10977.242645659422,9509.695709069088,9691.93422003692,17792.58967947934,11457.821378502797,10018.043845265456,15670.90084941363,11416.891383674558,13597.625730042582,10967.65148089511,12077.217825515923,10387.169644904963,10157.444866844316,4759.991080731142,10423.228994076148,11051.142113665683,12129.068810397835,11166.216825883665,10763.57642464713
2025-12-13,10158.287533687746,13485.744310605796,10519.426926055747,10258.117949007605,15127.682530257569,9339.438434336145,10240.88044292011,10966.878655451826,9704.91008308335,10382.740178977212,16729.80699276871,12680.566963832931,9475.242635334022,16228.150125094284,11657.649189369009,13782.691487099457,10742.363549425485,10764.107510315835,10213.991084370577,10256.610728394662,4917.593229296025,10193.996879684313,11524.91942515451,11672.937075248446,10559.860595960836,10411.37520892893
2025-12-14,10192.48462104286,14218.666273263576,10831.568663120574,10116.671453864996,14877.174697149487,9015.617065337934,9738.059076482925,11057.561332977872,9469.86990114842,9961.73545549427,18202.255539505066,12770.127254329258,9806.696949211746,16435.305907205788,11665.6196851942,13897.821909972581,11187.713665828174,11172.952716315342,9496.201437289377,9752.123599793546,5069.328586629811,9892.987630827138,11060.744792319752,10970.03449356476,10323.157168711356,10097.325905406045
2025-12-15,9537.75880480795,13540.025260581486,10435.927894675591,10735.451369432314,15295.98869538311,9825.905532419605,10301.491686748916,11141.317471352739,9164.307644859513,9688.673141997466,18159.697859111737,13688.609716695097,9324.166659081502,15906.324346030093,10920.49181991624,13286.917201062573,11369.577883462083,10980.532996121072,10356.96322758584,10292.240484641716,4724.09981490957,10265.911130519753,11085.20037389055,11929.423430346375,10774.85847268269,9964.8514253568
2025-12-16,10010.65246897214,14186.148615376605,10170.549807136907,10752.41343154214,16236.696972512795,9956.420289572334,10253.736724735227,10919.65959502854,9826.360654328424,9847.770917865417,19069.900605641007,13645.937360508415,9750.555534798545,15361.518276617408,12035.287514011088,13582.31198821197,11505.049954739363,11128.384726200717,10214.987186876904,10204.650578862667,4985.105489621452,9642.687032802034,11625.979376050043,11823.110652102032,10866.399894448778,10785.53997642606
