date,cand_g09,cand_b04,cand_b09,cand_g14,cand_g05,cand_g11,cand_g02,cand_b06,cand_g10,cand_g13,cand_g01,cand_b05,cand_g15,cand_g17,cand_g19,cand_b01,cand_b02,cand_g03,cand_b08,cand_g12,cand_g04,cand_g06,cand_b00,cand_g07,cand_b03,cand_g00,cand_b07,cand_g16,cand_g18,cand_g08
2025-04-21,7488.6603470081045,6444.322216903921,15211.674435597997,8938.486467005687,8355.674368651227,8293.502003452697,7653.886411814305,15652.727148610935,7472.614311194423,8498.303359793845,9025.64653868918,9403.914761096306,8618.151091812812,7766.13574029777,8073.503332583042,13976.784751685864,9104.622997180271,7866.339063214751,13038.06200423012,9417.600359010823,9244.153981639824,7875.552487772784,6482.277594423541,8767.682311820456,5871.748648857729,7683.74377005414,13567.238436083557,7774.80465801987,7609.671360313062,7822.679489092222
2025-04-22,7621.762857289053,6043.087100398661,15708.427104899307,8820.040978341744,7554.613956360162,7719.17794765859,8641.752625932751,16171.369589157342,7422.082226108122,8909.143834217877,8904.870292708862,9227.39833372164,8519.666043829457,8094.801353554115,8657.764767596835,13971.725413049553,9465.737080342931,8501.861721152456,13152.904486825268,8646.313845053353,9002.426470975315,8216.282350118432,5931.968971274351,8506.185081017513,5811.131030560936,7243.593494063898,13403.300076429021,7877.022332703719,7851.982288518215,8479.692867490015
2025-04-23,8315.869889522568,5813.457620666641,14381.498831468329,9066.302803578132,8175.7846039731485,7956.776477658784,7969.4968677224115,18437.292543260293,7235.458474495213,8843.265860652213,8749.814149035892,9917.969459941622,9070.224377316019,7777.15359900057,8611.350297502811,13006.388675820172,9802.975601024431,8727.209167643265,12272.860300851891,9039.737999267458,8402.226290965735,8091.03623432859,6164.386971475772,9001.769722149706,6378.445339561541,7864.1309213448585,12228.993576040057,8265.079074981119,7390.063002495082,8442.515368367352
2025-04-24,7776.084586918123,5907.840150500357,13016.622852474033,8891.780954232781,8368.789069103565,7877.280935035106,8015.364940284607,17198.852840571937,7649.190002067726,8672.358644582997,8288.63230868089,9235.267811476282,8675.944031417774,7229.533572332395,8660.223854574606,13025.173778378903,8896.042827948882,8062.280166823326,11786.951289228367,9331.461754916367,7932.749856396984,7312.203653581647,6005.524757669388,8964.351899694953,5995.508105390372,7438.786793219016,12168.099707183488,7730.920925154924,7329.849232704133,8450.439681959342
2025-04-25,7156.974909541844,6060.149682228382,11901.694072134174,8822.34820594708,7345.656891193553,7417.3429347845195,8055.278751412974,17294.377330569172,7196.190682836515,7625.46598283106,8088.386054243624,9066.524859239129,7660.996310593759,7765.815578743114,7768.532579937775,13984.353461406257,9978.08117264345,8269.638984772397,11536.299413144907,8086.309290450128,7918.800719638316,7868.40572334762,6110.602336847659,8726.26489965707,6216.805202804372,7194.30283243656,11915.750981439149,7253.845525338106,7708.986549395516,8190.035214737897
2025-04-26,7146.829014528584,6043.052467224709,12352.833914629451,7706.738890769361,7050.337303980042,6949.322276248621,7208.774815493104,16754.661353583127,6659.359307690853,7026.086042958046,7963.8392968637145,9122.191980528898,8107.8627396800475,7124.108703403996,7221.355041939683,13592.624607386966,9381.841374195074,7385.318071075539,10987.144261167889,8335.644277222911,7894.640385907788,7287.581358926456,6584.217392088568,6772.433731955432,5884.361487410935,6798.303017988076,11411.57005444527,7334.828867705538,6678.1796562484005,7288.068177268391
2025-04-27,6573.336260617908,6005.226058389429,14694.094853794231,8051.642787629585,7341.056899800658,6911.296647039174,7397.625274419611,16602.037611193166,6547.013146183111,7378.51999368925,7754.17675743742,8554.132289828412,8500.157099535756,7181.5514304086155,7820.289297524418,14329.925892295554,8183.256426538507,6842.703228896072,12928.300006512216,7785.065618861098,7845.004811860453,6927.054402145923,6713.914689680109,7884.299966199189,5780.40842296392,6682.245635580101,11903.80076450301,6762.784549452318,6896.434175204471,8018.000929648183
2025-04-28,6661.570240169195,6024.627229063532,15533.153312124976,8584.439980945548,6846.262559120861,7331.207712488737,6978.8435761762885,17204.150477093855,6357.559741986684,7585.790368065365,7690.870849257159,9125.008018651193,8629.551382384661,7446.2651317784475,7673.8576650007,13805.601932896994,9124.591354933842,7776.162651210352,12927.772800498664,8161.782489569891,8015.383469892947,7213.356022473331,6203.918042581055,7942.338067375581,6038.660206074958,7454.112045669143,12685.73595828929,6895.086373120055,7223.835442880286,7376.160115803379
2025-04-29,7655.3228250589445,6030.828548386604,15572.101493741284,8609.983535682213,7125.54980294498,7056.2350029556865,8262.305633197288,16550.040427548643,7437.328441861826,7499.851181441942,7986.04429173192,8866.540122998467,8262.594463671154,7590.223897488186,8229.113966189261,13946.711129885214,9112.678889288718,7479.880850316924,13441.55148269833,9028.292941512436,7799.426379529177,7727.311935684837,5928.85777926861,8167.919442303291,6173.146076806079,7271.202753018443,12266.420297692272,7366.050070013066,7308.0967706958245,7028.872784160836
2025-04-30,7437.547531029597,5912.701413871976,14453.869484253126,7942.381849832852,6772.029845332585,7412.305620738841,7544.645015591094,16211.934696012055,6783.09520698185,7809.449161026148,9021.615524943518,9033.220708958219,8845.731505022342,6807.987762576206,8383.920956809887,13375.598155568183,8793.458500590608,7331.123700696863,12559.53396274467,8663.06293257519,7882.119013190195,6948.583619652864,6069.741254028076,8371.291831416036,5599.835582284857,7491.305943898351,12091.885355231376,6996.464427042477,7283.175538207359,8123.560176446108
2025-05-01,6769.4703000967065,5882.536132197742,12088.433734441223,8284.877488741342,7265.330681622022,7526.9039442105895,7119.504343959241,18438.207972238317,6722.319283521742,7904.908166744895,8240.225886549062,9148.246485294152,8356.728387674577,7089.49447376349,7894.549879199339,13145.218799649581,9743.391783984905,7589.548373927846,12229.426130783242,8983.653278348396,8010.803219219953,7313.329720257286,6131.643625336716,7954.63201131074,6330.732493872821,7032.342930313541,11365.009881230286,7489.596815385071,6694.826149561779,7723.841118040399
2025-05-02,6995.321771243816,5875.21060916449,12425.963762500793,7785.791744753646,7492.457714595206,6917.032350194025,7394.009318762475,16476.40176430452,7353.015647582644,7395.67465813267,7507.534599143442,8790.251655549911,7749.63821069065,7249.799364400757,7341.4679180175135,13423.797781010642,9384.54070971881,6907.907447867434,10024.783532139338,7649.851206191013,7854.014406510297,7218.378072922252,6011.451848214853,7882.952877807738,6397.532664931189,6418.781072693554,11749.577008103517,6882.721900644917,6468.250077253153,7840.377038777466
2025-05-03,6355.577464674509,5973.999196597061,13264.160395345956,7776.27051976436,7192.175596833018,6902.4466895805235,7357.892945563068,15885.447297927325,7026.011340944426,7197.478985597573,7426.7912816626995,8377.769233214081,7865.1482107309475,6365.151536603008,7034.961634176835,12605.138298715478,8602.660480588094,7447.434334627584,12123.208067145422,8139.914036153099,7127.402818761518,6612.404721375233,6461.257285099971,7437.313567684259,5816.905390814498,6294.385288045111,11136.144815429276,6800.9282477454835,6681.048047594648,7024.408131302749
2025-05-04,6386.426259952917,5843.98385624084,14462.730734087885,7932.965470398591,7146.160380765132,6867.0629589518285,6630.930889852321,16524.214442339115,7384.718860619423,7095.688471558444,7715.695916320892,8668.909706927547,8038.783696129408,6523.726834788052,7870.916534637027,12821.29652736751,9129.813463069007,7242.050057643954,11683.028711204333,8259.308289474384,7176.428359906142,7219.706212341146,5957.413525508469,7357.051988630467,5742.406881812246,5919.248101514186,11345.99557078336,6436.856857112479,6296.158509769767,7259.381506863826
2025-05-05,7269.952028371145,6324.438890328779,14716.462968794403,7872.948689259838,6769.354584123636,7091.2625145970105,6909.2569508385905,17120.192979381707,6566.484076643371,6721.577394905878,6867.697957125331,8628.446106383148,7782.514804596605,7481.275133260272,7922.504209458612,14043.335746535166,8952.365010263862,7160.848256683259,13313.96444406802,8315.529156854982,7749.230831692487,7350.180515438622,5919.126003355763,8354.734901085723,6166.7300096450335,6624.183498560324,11773.557662691472,6625.940941535072,6423.759319918596,7752.559827498651
2025-05-06,7056.160459568598,5730.712115443566,14282.177004539108,8099.22983510593,6736.747052718311,7527.923939467705,7403.479376525488,17306.516576682207,7009.058538016558,7945.615713220485,7658.037584892834,8390.57008213995,7383.482698557682,7055.793134304875,7588.838376887635,12985.454360331174,9725.427177926937,8047.669309185319,12291.236359140961,8232.87097300277,7875.455553377862,7377.747597419794,6003.04961079906,8101.767212335948,6271.628130954448,6937.363790972709,11413.62442499496,7020.1934919415,6914.312595072163,7625.414919469216
2025-05-07,7540.369078573545,5818.246179897472,14886.885302635099,7799.653089649716,7127.783164387027,6940.566609403621,8008.675915538548,15472.908689950793,7268.399202042569,7801.436873687483,8544.779475424413,8969.855325211247,8185.863287617475,6849.143552993242,8216.093608039984,13072.794226506641,8843.191976766142,7874.153470363043,11619.56971987693,8191.256233388035,7691.851062127211,7168.9758438157305,6036.813360495322,9380.935911724584,5962.815112530704,7086.978159913613,11668.415791263693,8216.418552475878,7115.320072595295,7784.980367217939
2025-05-08,7144.367312565726,5717.948675821633,12924.083654122827,7909.685506389145,7776.352281689536,6854.111034376743,7064.7507648955,17375.38890676518,6803.887184150592,7716.134642337447,7912.295065579567,8866.849775055267,8332.142432215607,7482.783837690995,7851.615026694771,12692.782570596924,10009.313234220135,7830.884180198124,11029.883966477946,8161.953749337659,7864.121396707576,7501.406931545206,6775.316027639496,7944.2770016543045,5931.431733553711,7283.6328161489355,11891.820067492783,7901.870014943014,6734.653069130186,7345.819498914256
2025-05-09,7224.136671014035,6087.719077134219,13445.1944781911,8078.573054205263,6899.539108000628,7025.254277161234,6862.0865751047595,17518.91197525638,6754.017391922325,7285.052380796425,7559.819372152764,9174.155874641723,8034.209553404762,6940.456021126429,7767.132189982415,11981.729211357671,10676.172289364173,7292.264780976249,10268.757585997375,7959.680250620115,7110.508809459296,6698.8164190277985,6391.747809754528,7949.740675571498,6284.33540034249,6956.988716146059,12548.537166355589,7368.29082314108,6831.643149388905,6292.593706168758
2025-05-10,7261.593312924692,6456.266494043893,12006.74876597466,7996.13370570319,7533.806192421185,7035.928950980928,7151.788309994415,15684.688876682012,6520.477430030447,6925.415231442549,7192.386359998266,9161.239054893258,7711.247408260055,6623.085714193236,7243.961071470689,12984.177805103687,9686.142355834276,7394.445439289027,11461.92963140576,7707.583260982335,7217.358227200687,7104.282024562051,6861.457978043444,7277.427417679963,5920.613953031849,6156.762743237447,12802.413868887608,7078.854375019753,6328.555176389791,7725.221604102708
2025-05-11,6722.164359487255,6373.9930134127,14791.570430381233,7483.410609016519,6810.655030954321,7464.6274041230145,6916.693322623601,16789.50067046531,7199.07956670237,7686.829502106737,7200.125613133793,10092.14996006003,8182.4762914198,6955.990597083495,7783.444534505308,13071.639452064243,9625.215295797037,7212.4546185872605,10954.621215285186,8483.743405778894,8056.586633794583,6818.970939418364,6476.94659104753,7411.287212683635,6223.947982863899,6550.8754546592245,12516.889829968977,6962.575700084907,6799.4974412268675,7270.861236334859
2025-05-12,6927.6639214694615,6616.531615887256,16241.126978841115,8791.346155304169,6866.7871566916665,6602.219584239762,7562.665881291654,17095.963932879575,6662.58082351432,8141.295212718018,8293.233573942265,9702.129542438817,7622.0803824728555,7111.7946645744905,8080.002667689613,14457.920494277332,9324.008888779783,7093.822345311636,12066.81714105697,7918.977235924247,7800.955831052022,7510.745224901289,6643.757602997189,7884.435375341528,6066.013457930666,6751.233287088285,13281.10966900956,7574.616435671732,6241.722336502311,8677.527342701642
2025-05-13,7424.363592595378,6059.934507768976,15880.96744358178,8536.691344656545,8226.528441058294,7295.919200407902,7865.90338349209,17167.452317279683,7216.996720687466,8015.143609224342,8067.39657264129,9859.486166456158,8700.511449582282,7836.489496685828,8063.459178022171,13933.838466759027,8921.341153513276,8234.59140325985,11563.671117502805,8521.802497620136,8726.521861296345,7357.190623561042,6179.144312594457,7667.333766479167,6359.998971358483,7269.4539768557615,12888.151892303751,7827.9288004018445,7417.349584489806,8083.891681461691
2025-05-14,7510.603274245158,6261.305559726103,14688.70203957371,8553.153179560715,7545.15110321912,7525.809150508594,7645.489717688229,17081.61501919513,7757.126078482988,8200.920597415688,8363.826316003851,9601.857210499253,8829.757402854173,7768.270506035973,8190.840730840991,13669.253003304775,9911.06102525994,8327.41187572344,11793.355726382128,8187.711680155959,8709.316797962325,8386.488983828927,6343.055211982822,7736.967158051129,6410.245542133803,7389.571848999526,13100.974019456758,8388.40680691881,7255.894286700208,8631.089549036078
2025-05-15,7391.689089405102,6322.722385762554,12856.836091681584,8804.489057194944,8010.702509354326,7592.943558257672,7959.128231136378,17546.460746177218,7579.443234641614,8309.823251756477,8761.56839045868,9724.548426706733,8951.754172321127,7447.13149652711,8022.837067509829,13364.515797047072,10209.063548852459,8008.351545753561,9894.931246643717,8941.230979243794,8220.49664354352,7721.183381411654,6659.53538776064,8506.486581942496,6376.4083452949835,7272.561834865433,13030.695897080612,7831.864824346551,7724.53693975261,8035.9744322205115
2025-05-16,7345.693712845714,6409.238195507885,12653.776533106924,8170.102070101555,7736.569125369079,7305.599235414962,7753.406432825279,18137.66840134424,6588.239568276504,7718.4162389566945,7918.385802732186,10100.125641965677,8808.298087492563,7744.2715007014085,8405.935285659125,12953.859260836834,9850.155824827529,8133.94813860115,9731.087336053024,9196.65843397102,8793.041330597092,7732.855220725193,6766.273643267513,7817.769847450847,6632.633950863973,6778.764401972203,12310.321754248936,8032.614801342683,6970.41697254231,7881.383330790914
2025-05-17,7390.656033256139,6418.0829392810765,13549.133954135557,8013.975843916525,7794.627657303733,7729.957733385812,7330.668330863937,17552.603302267515,6959.928864140581,7575.357735866182,8529.694794282837,9516.168023271266,8350.90251548055,7481.666306707641,8049.817798808002,13256.734932561096,9930.125963851648,8171.093565267903,9978.030485670371,9122.263248769563,8545.446237116079,7254.876441551395,6709.771282078885,8219.819453056341,6237.593402798976,6950.286655959966,14219.652155760055,7720.6303190282,6871.142738881844,8014.868178218004
2025-05-18,7013.146487594452,6507.962453990883,15159.376965992806,7523.02421918727,6900.624221730293,7904.764666445428,8105.07529456084,16690.87546677313,6587.535301236096,7080.929077885828,8305.689659238997,9931.46946293623,8274.399743369124,7243.352380203148,8404.787582853036,14504.774748582506,9157.584190375057,7675.272259106744,11883.837341763747,8647.259225769567,8012.728698509145,6940.8756873884695,6997.401449358237,7740.94153318812,6867.664825634781,7420.368476193922,12712.24978804523,7502.731664249621,6949.7100852156855,7693.786378992207
2025-05-19,7190.753202048195,6458.3812101514895,15393.801385075261,8270.185818616716,8128.4697277011455,7928.13056340394,7726.477328869973,16970.34506346432,7924.974535778803,8577.193222552045,8710.242451430962,10130.534899069376,8313.09266561772,7464.067361870493,8355.054025520418,14297.110129185136,10045.69359262747,8110.1510342646525,10484.594972675282,9050.178890626634,8292.87318027289,7583.786663951833,6283.752440583037,8592.283205464562,6385.996664731526,7085.125000832635,13403.436921636048,7823.044320901465,7166.332099480851,8337.526828388833
2025-05-20,7928.371479011332,6518.096850687904,15623.919654327312,8591.740889299075,7944.783871518914,8093.331720573336,8568.009484159902,17542.38033249791,7302.731353035796,7874.8265231388505,8678.921566434487,9963.700670184946,9297.133407274645,7875.028329234732,8762.9254199649,14492.359439559012,10101.755135093475,8577.694064594927,11917.213393401116,9544.927859303793,8751.840077002278,7998.307739752019,6114.097181752208,8827.853983293995,6806.34435521382,7211.942249372011,13870.505032447563,8558.145853216398,7560.793453087664,8386.948250053394
2025-05-21,7443.919636433211,6512.806781118533,15080.524686150995,8724.546725232594,7996.955138599409,8340.896860510617,8285.461790810541,18780.40278958409,6930.701293998047,8226.864648511939,9558.445801326385,10507.257896951724,8932.354629317892,8130.636336656029,8735.133837875563,14332.990529523691,10855.463789692156,8354.718814612446,11294.727706711368,10608.746637849004,8737.107817990149,8309.204135827547,6853.242826717833,9435.638569576216,6762.905242067204,7635.194466038071,12940.528425225104,7905.723403775986,8120.930507346436,8281.291950493638
2025-05-22,8241.893673129056,6324.0125117674215,13851.741798642339,8120.86069420228,7937.730990513532,7515.995795852533,8498.011842994118,17152.311724432504,7500.78189302809,8576.493499665989,9596.843008181959,10506.135822470826,8625.070872591346,8004.307698130171,8320.483381825632,14224.083434027052,10799.003904148904,8523.790772641758,10793.99944095943,9519.562385736168,8448.474676735768,8156.224546758914,6894.61291777566,9862.854077469481,6508.747718226063,7791.7482930516435,12674.863094311573,8357.288721156752,7541.203888780019,8426.302365048225
2025-05-23,8129.855092073502,6650.357435649608,12849.037772724754,8611.740447668557,7890.71729519474,7808.00147955719,7736.923069071491,17398.670804779485,7651.864500257698,7694.065146619261,7880.028762299325,11122.663910582673,8553.38810631053,8282.608044413926,8491.711144829185,12839.987598622072,10109.427516713215,8539.865307765785,10879.173038610485,8761.63055588622,8490.661218718136,7322.3929936030645,7049.517515685023,8476.51168311103,6199.105093496748,7329.298624699532,11986.170367779878,7386.25525573662,6889.797446041444,7959.9033404458105
2025-05-24,7474.972567306445,6731.553780676804,13097.512472547145,8189.157099642972,7602.905280774713,8123.62835868605,7888.02231979815,17481.923245386337,6861.8668157260345,8152.047310579648,8527.139106004108,10629.596085295083,8925.998421511897,7574.76577638828,8308.10185881803,13756.20423637483,10168.860714568107,8045.79332092264,10379.410367485363,9027.006251978502,8321.176509780402,7357.852346074146,7449.3282293526045,8323.354078068165,6615.992458341271,7005.080601627688,12906.11208937721,7899.772754233669,7045.378877384219,8129.102245277892
2025-05-25,7678.4785805613,6586.137256720346,15152.259259292512,7710.98847619383,7866.195578027384,7311.648486800764,7869.849770422082,16842.61712699499,6908.608402729915,8423.706563277228,7956.600552317987,10430.914057361335,8351.71416540274,7748.0546246799395,8535.297406744963,14538.53459608935,10179.195358030516,7753.260442545256,10786.535398169513,8561.958344110024,8220.815459995183,7472.67656368797,6547.541846073813,8524.089910303444,6724.970172071926,7167.411024449553,13651.357748389826,7317.709406149348,7336.1285504188745,7872.13937766153
2025-05-26,8011.048801546441,6653.443310479915,14549.639555428077,7529.160983363011,8010.82227682867,8149.650121496569,7875.216050998325,17904.976084434275,7590.626920419057,8596.278592953682,8579.351299697551,9826.10943253135,8446.50716722073,8052.596798787328,9021.373616959041,14522.948435681768,9963.660699121938,7795.542159749387,11674.13914945744,8909.804472451697,7944.849036248826,7165.47959729147,6644.96557394645,9511.224451557142,6874.975917724304,7473.166060843806,12884.930070168677,8040.844813622811,7053.426295497209,8094.9986019968055
2025-05-27,7357.896757517283,6490.865235630765,15234.675124656034,8302.044336469266,8111.761793571811,8165.6944630220305,8019.416188341667,17068.15720225383,7662.69824564348,8781.056788871043,8526.433978603642,10384.070903862774,8037.488564217383,7131.565129758344,8542.54021538697,13990.790559937019,10406.231625914881,8944.719369576884,11415.10059697081,8522.744010836628,8488.455382585817,8322.926195244838,6454.840298800856,9291.6141359507,6659.565831548527,7128.328454457206,13600.476222985213,7869.515945079661,7557.901170220471,7710.853452423148
2025-05-28,7597.810816625871,6262.525380089234,14085.714018890172,9070.615572563522,8269.522011972695,8003.0290894368145,7603.450299049741,17409.108284718423,7553.570710460295,8699.524416747185,8876.748125784527,10098.204259696467,8397.978967407767,8381.128899352274,9640.200896524593,13408.225630197914,10639.117484880775,8011.034313563538,10565.035391072708,9333.076627876351,8600.876257726617,8283.823603160685,6153.587021307424,9130.370609011086,6609.310931130762,7275.923038209682,12402.607044208378,7684.672281136269,7533.764723027279,8610.07220457141
2025-05-29,7557.402263815835,6634.085389573608,11507.691763565028,9248.28512617462,7939.553959857285,8087.515046285798,8284.106878941891,17812.41616182569,7106.78606412187,7554.701427214756,8520.112337341552,10711.316522283068,8358.246783997029,7680.713661803524,8678.490370132447,13311.439948625964,10309.5757201375,7722.742017763443,9869.504050094783,8655.367570841932,8608.313196363632,7449.123089620449,6704.925502467116,8374.473291202588,6941.068407160967,7508.635188320225,12524.020126246662,8325.241010925456,7336.889379069361,8298.143556419564
2025-05-30,7460.01342856482,6734.6098521649255,12058.136318481302,8946.695165704527,7456.514008856152,7889.923241746001,7338.275074480685,16792.08004581523,7172.500039081978,8053.477912069944,8292.961324464039,10236.334546356698,8456.607261480724,7374.070501101893,7779.028427143786,13142.28353986678,9914.488094132774,7324.455984522873,7860.248142670422,9468.692941608235,7640.882149942442,8006.7213565603815,6808.678757152383,8591.29181061117,6468.233379715914,7253.9659234963065,12792.723174091696,7296.00931398934,6694.328797387007,8502.63220902837
2025-05-31,7136.074080521691,6541.239005243172,13901.635997395724,7688.711534637302,7272.86411716068,7229.197424527981,7374.300867173717,18008.568051871378,6764.746686180512,7447.508533870243,7948.688875112896,10443.141987156008,7504.775526492589,7703.702748754662,7945.586047214964,14190.576870980849,9939.901734128869,7556.007510750229,9092.211752655721,8514.242378836143,7406.636231348582,7144.805870184416,6882.488342683255,7853.079553378527,6432.3453873986855,6350.629314301037,12629.58948570281,7792.75891421501,6518.024721514634,7465.470319239851
2025-06-01,6364.974972915353,6626.320385618955,14778.609987725757,8028.036349136255,6718.500446221694,6655.840815908314,7528.26407996984,16278.84339198606,6779.5270685188425,7592.105948991598,7884.432505848299,9944.983721844494,7662.950869690054,6918.958689253827,8353.400942663666,14971.520273524467,10511.042353820161,6938.02823315438,9671.948340170438,8930.677066104583,7719.093729468623,6444.062271073063,6926.927933280461,7641.983441443918,6018.019925239371,6737.588172590405,13477.953706383967,7405.753509324526,6234.07965204365,7713.08117266759
2025-06-02,6415.534873000881,6731.269613311436,15102.591150812612,7322.678512017429,6947.667540195821,7300.453981460707,7423.952826477555,16931.828805096273,6566.209554565901,7564.406882851045,7964.319802417447,10027.32981482149,7928.180220246933,6863.952546159237,8577.664119067073,14148.335399193476,9958.787168105764,7238.496896496936,10956.703427937799,7780.271618289938,7930.375304871699,6601.986119083802,6394.0756612734385,7768.60804880081,6196.443695284056,6584.888170411654,12895.456297762476,6660.453358543098,7015.991729731731,7218.41074415328
2025-06-03,7271.371801997752,6930.524386548033,16334.40129865598,7376.22560809622,7178.849747220289,7331.63661121344,7065.081680574653,18014.909448369268,6841.760421655301,8102.892009962537,8242.638934317956,9930.89746451639,7687.447646004845,7172.08268559344,8485.060436570639,14963.803658302131,9597.912582469258,7397.307625623839,11410.418362134482,8663.211257015051,8057.238336290325,7486.570928634569,6150.794167468513,8491.609524503334,6859.219098079349,6544.008882948467,12801.762856769275,7190.642802057897,6248.416777645604,8214.283087919915
2025-06-04,7313.203267169489,6373.465566985585,14203.471335706612,8210.816429589715,7331.423734340367,7137.978219178556,7690.596510780048,18551.777177144344,6925.782422270823,7717.647524034119,8241.769307872244,10019.534990089138,8639.105480203101,7151.399205425434,8228.484919057024,13534.120451485198,10315.843526656934,7379.93856151329,11117.567206840391,8980.061587107779,7905.011589710142,7478.719644865723,6514.168558880049,7853.149714803909,6660.35253262185,6565.875305766176,13584.077038250229,7027.382351268605,7475.996020689882,7826.199465776261
2025-06-05,6809.655226754353,6437.847479946346,11779.278248484714,8616.045585034448,7478.044437366576,7220.3587674252085,6767.148897028586,17009.06160521092,6827.286174757822,7114.290086853255,7893.190739940478,10298.478431168525,7978.959418288498,6892.539022233367,7459.776156595775,14087.942401250768,10125.152124574508,7035.100443276628,9655.371831413064,8002.405516588473,7331.720136117455,6731.57005679388,6742.8182841183,7470.85513618487,6374.320219713985,6677.286520730369,12940.552448172084,6855.457770859471,6705.483435364939,8050.462212508765
2025-06-06,6222.777187668277,6414.926419620151,12869.835587776583,7652.610508347325,7102.413103982037,6967.272121985814,6948.705191209175,16447.70373052539,6362.696013028765,7064.894685196595,7204.948401185362,9655.927013984017,7235.266993556192,7114.66950148089,7540.523111815219,13217.316160918921,10233.392723696103,6904.627188328144,7433.440676888235,7673.047283662903,7071.4248569969905,6258.084327871598,7187.697698650683,7749.340742999824,5978.251580937576,6624.530738285883,12321.19213280496,6868.1377589455615,6664.038671476836,6947.288006265944
2025-06-07,6250.4091491813015,6606.322882661325,12784.79120679278,6709.130591656149,6859.528604547732,6083.157165403666,6026.766086637175,16178.602548038578,6257.169213376571,6477.242083400276,7155.98367830082,10186.804710493741,7338.197445874735,6182.922529912077,6370.2344867569,13664.848335646337,9810.167131435463,6689.663449927213,9681.400709621777,7459.043209861696,6239.841134837909,6221.601439528119,6448.041416347806,6959.60720207931,6361.909943554517,5723.491094383491,12744.047785270055,6284.51279397499,5598.993858592494,7090.834656399204
2025-06-08,6339.170132533796,6494.584955300522,15386.479049994427,6703.094952436646,5966.917689891085,6215.967667284109,6365.107218459167,18126.282669116717,5518.542197483644,6448.416026331555,7229.659647778776,10357.274604168339,6937.505570261784,6753.910275142129,6742.924176889167,14676.721384722308,10049.32778110781,6079.8392952317145,10217.853092812788,7173.293225286687,7025.725994081334,6206.524750932713,6301.752659993581,7020.462587150135,6067.785022547895,5771.54293864986,12453.743607261848,6424.667529528652,5287.202516446783,6385.745107024499
2025-06-09,5921.710820012447,7021.599513102086,16444.340671743295,6585.57873548467,6287.465121417603,5589.366794373542,5908.480165609476,16712.3075420724,6261.166503502316,6659.029909749067,6751.637704193147,10010.887844909015,7148.951781461201,6147.3802920760345,7187.972802332846,13794.569108639947,9610.621265496588,7004.354830294331,10928.900252541305,7163.515973434737,6383.468123214195,6794.242403022547,6592.844061475864,6862.6204484081745,6387.804817721428,5617.535767543457,12581.041422156411,6578.966806205223,5839.136761483402,6514.868921205397
2025-06-10,6392.322969680703,6437.8459121840015,15691.666707043514,7309.583071585864,6156.30905455668,6527.391939623519,6352.589195675833,19274.11663343607,5225.149822422262,7375.984419433087,6764.188511320477,10209.66477647917,7416.039397029726,5873.632192936035,6491.620891607516,14364.169017408834,9496.137570298226,6910.083497783919,10339.306047145954,7688.950547661476,7001.852748121416,5682.450345238567,6342.807363943801,7312.072071408328,6433.014380782716,5931.83317931744,11851.670948235753,6500.128772658041,6138.406358015984,6974.22765484082
2025-06-11,5898.181373583126,6389.5691683841815,14612.94299931711,6482.659406149827,5943.37504061805,6548.5433108104025,6502.954209033765,17876.052519929493,5497.5630204183935,5925.273019173486,6825.484491490413,9006.012735956952,6538.908544007409,6610.8951971458655,6701.907326588575,12592.261722971016,9522.673797707757,6534.02049356352,9710.088745406538,7255.9300948019145,6218.162572677772,6058.583049350897,6263.96715004329,6699.719732048486,6361.744890447765,6138.500708801227,12602.822534450375,6293.654118702491,6357.033176504674,6190.087057442893
2025-06-12,5899.735972530309,6357.569232622425,13439.909791106678,7090.919583291779,5656.258682194754,5668.2772785658,6293.768927852879,18550.77696856148,6212.67989394216,5714.8259035153405,6319.511578304561,9438.044279502692,6682.448323997219,5967.842607493106,6510.694643379829,12416.74731729584,9954.169730340327,6971.580029276752,9272.595542339557,7152.5283005483925,5926.206973994001,5655.314076157618,6533.9383418940615,6400.2944271927245,6090.142799375678,6125.3684989312305,12111.32390080246,6224.533672590241,6392.587769058261,6127.43272677721
2025-06-13,5720.471382876764,6310.667181923254,12596.477210256302,6522.03181700871,5849.316355888679,5945.001616235001,5910.648135580268,17382.206252215856,5721.447178179071,6687.077547843903,5883.29347388667,9318.916665498211,6087.543115952493,6337.018069754621,6804.684096432583,12808.248949870893,9311.729435291396,5420.743767647736,8103.932861014865,6026.399176074284,5811.826612311164,5210.915810797092,7005.980546633046,6634.607806607326,6284.491459600868,5036.485454565038,12403.619756412354,5927.821553091969,5135.881072182991,6384.961989262741
2025-06-14,4859.695549468893,6505.8702100148375,12974.275814157454,5964.396015509802,4879.834518924223,5278.556559827168,5534.7532362655775,16787.145196354268,4953.038460334318,6136.838282183251,5225.572155312227,9663.070969004148,5786.203170505258,4701.697009000691,5878.4747176099545,13429.310004445591,9544.313611566737,5403.8304072191,8232.158902274132,6780.903789060275,5962.649994315388,5674.177055769982,7006.280240825567,6012.929404140759,6356.821741240733,5271.878561837725,12371.115992568517,5567.877613544593,5134.80207375798,6324.960113326473
